order_id,paid_total,payment_status,payments_count,last_payment_date,has_multiple_payments
29847,65122.82,paid,1,2024-02-25 02:52:46+00:00,False
29848,27900.2,paid,1,2024-01-18 23:42:37+00:00,False
29849,23578.27,paid,1,2023-09-20 01:46:59+00:00,False
2985,2156.05,paid,1,2023-11-01 04:06:06+00:00,False
29850,20061.33,paid,1,2024-01-16 08:54:27+00:00,False
29851,3928.94,paid,1,2024-05-24 18:51:24+00:00,False
29852,49016.87,paid,1,2024-03-06 15:23:31+00:00,False
29853,10346.33,paid,1,2024-06-15 14:52:52+00:00,False
29854,12797.16,paid,1,2024-11-14 08:09:09+00:00,False
29855,17915.99,paid,1,2023-11-19 14:58:14+00:00,False
29856,31297.48,paid,1,2024-08-19 02:17:09+00:00,False
29857,15824.73,paid,1,2024-07-13 14:29:03+00:00,False
29858,7899.72,paid,1,2024-07-13 09:18:39+00:00,False
29859,16331.62,paid,1,2023-11-13 09:51:51+00:00,False
2986,28827.9,paid,1,2023-10-25 10:50:28+00:00,False
29860,6343.05,paid,1,2024-06-18 14:17:03+00:00,False
29861,2083.38,paid,1,2024-06-10 10:58:18+00:00,False
29862,12479.79,paid,1,2024-09-08 13:45:38+00:00,False
29863,1996.95,paid,1,2024-03-19 18:33:51+00:00,False
29864,21196.37,paid,1,2023-10-25 23:25:59+00:00,False
29865,4324.23,paid,1,2023-11-18 09:49:41+00:00,False
29867,10255.76,paid,1,2024-03-07 20:43:11+00:00,False
29868,1967.42,paid,1,2023-10-15 06:50:06+00:00,False
2987,6266.11,paid,1,2024-07-14 20:42:50+00:00,False
29870,13635.78,paid,1,2024-09-16 03:50:01+00:00,False
29873,26178.07,paid,1,2023-11-07 22:31:54+00:00,False
29874,1116.17,paid,1,2024-10-11 04:01:27+00:00,False
29875,9963.31,paid,1,2023-12-30 19:31:03+00:00,False
29876,3902.06,paid,1,2023-10-17 07:18:29+00:00,False
29877,622.51,paid,1,2024-04-01 05:05:48+00:00,False
29878,8675.29,paid,1,2024-08-16 14:52:02+00:00,False
29879,201.2,paid,1,2023-09-11 15:08:28+00:00,False
2988,15808.24,paid,1,2024-01-01 03:53:41+00:00,False
29880,15752.81,paid,1,2024-10-23 06:19:41+00:00,False
29881,38612.14,paid,1,2024-05-23 04:52:54+00:00,False
29882,7652.92,paid,1,2024-05-15 02:49:42+00:00,False
29883,11599.78,paid,1,2024-12-01 01:06:10+00:00,False
29884,16349.94,paid,1,2024-07-31 02:38:23+00:00,False
29885,123.91,paid,1,2024-05-26 05:36:19+00:00,False
29886,22781.3,paid,1,2024-08-26 19:13:40+00:00,False
29887,22488.56,paid,1,2023-09-06 18:13:10+00:00,False
29888,20875.75,paid,1,2024-05-04 06:50:07+00:00,False
2989,3948.89,paid,1,2024-09-05 04:41:34+00:00,False
29890,20593.9,paid,1,2023-11-17 21:51:31+00:00,False
29892,24153.68,paid,1,2024-09-24 01:55:43+00:00,False
29893,17569.77,paid,1,2024-07-08 08:10:44+00:00,False
29895,10792.2,paid,1,2023-12-06 16:39:39+00:00,False
29896,27827.82,paid,1,2023-08-24 08:34:43+00:00,False
29897,7788.14,paid,1,2023-12-19 02:16:34+00:00,False
29899,8674.79,paid,1,2024-02-24 02:44:30+00:00,False
299,5402.28,paid,1,2024-03-09 14:05:01+00:00,False
2990,29283.91,paid,1,2024-09-10 03:59:02+00:00,False
29900,5727.23,paid,1,2024-11-27 02:55:40+00:00,False
29901,11236.36,paid,1,2024-07-06 04:52:17+00:00,False
29902,26719.75,paid,1,2023-12-13 19:56:57+00:00,False
29903,15239.56,paid,1,2024-02-24 12:14:18+00:00,False
29904,7686.46,paid,1,2024-10-03 01:59:25+00:00,False
29905,23793.12,paid,1,2023-08-03 06:01:16+00:00,False
29906,7434.16,paid,1,2023-09-05 14:10:05+00:00,False
29907,4763.43,paid,1,2023-10-30 01:41:53+00:00,False
29908,36838.97,paid,1,2023-12-05 17:40:22+00:00,False
29910,15360.6,paid,1,2023-12-16 21:39:27+00:00,False
29911,28841.6,paid,1,2024-05-11 15:18:26+00:00,False
29912,15647.11,paid,1,2023-09-25 19:47:29+00:00,False
29914,23361.54,paid,1,2024-02-13 13:02:11+00:00,False
29915,5033.48,paid,1,2023-12-01 18:36:51+00:00,False
29916,2112.32,paid,1,2024-08-20 05:51:55+00:00,False
29917,16489.5,paid,1,2024-09-04 12:00:42+00:00,False
29918,45133.61,paid,1,2024-01-22 07:01:52+00:00,False
29919,22935.6,paid,1,2024-05-26 11:00:33+00:00,False
29920,24239.42,paid,1,2024-03-14 12:46:56+00:00,False
29921,36547.53,paid,1,2023-12-20 12:55:12+00:00,False
29922,12625.48,paid,1,2024-05-28 17:09:42+00:00,False
29924,20250.83,paid,1,2024-03-12 23:38:50+00:00,False
29925,14484.31,paid,1,2024-06-17 17:15:51+00:00,False
29926,19147.04,paid,1,2023-11-08 20:47:03+00:00,False
29927,19496.16,paid,1,2024-02-17 11:41:36+00:00,False
29928,20857.13,paid,1,2024-02-16 09:55:24+00:00,False
29929,20049.31,paid,1,2023-11-07 05:32:06+00:00,False
2993,8212.85,paid,1,2024-07-26 11:11:41+00:00,False
29930,8945.17,paid,1,2023-08-17 17:11:32+00:00,False
29931,16903.91,paid,1,2024-03-13 08:39:49+00:00,False
29932,4167.83,paid,1,2024-11-22 05:16:50+00:00,False
29934,6865.66,paid,1,2024-07-02 11:52:28+00:00,False
29936,24773.71,paid,1,2023-11-30 11:53:34+00:00,False
29937,28469.69,paid,1,2024-03-11 13:00:17+00:00,False
29938,516.3,paid,1,2024-09-05 02:42:33+00:00,False
2994,9005.81,paid,1,2024-03-06 16:46:52+00:00,False
29940,21062.55,paid,1,2024-04-05 08:22:09+00:00,False
29941,24872.41,paid,1,2023-11-08 03:48:20+00:00,False
29942,21670.39,paid,1,2023-12-11 06:33:39+00:00,False
29943,10286.78,paid,1,2023-10-24 08:16:27+00:00,False
29944,13415.96,paid,1,2024-07-21 23:50:32+00:00,False
29945,34366.82,paid,1,2024-07-26 09:18:56+00:00,False
29946,3992.83,paid,1,2024-05-26 22:31:20+00:00,False
29947,9449.62,paid,1,2023-09-24 05:24:13+00:00,False
29948,23318.71,paid,1,2024-06-19 22:40:42+00:00,False
29949,9219.86,paid,1,2024-08-27 13:33:21+00:00,False
2995,24912.73,paid,1,2024-07-14 08:09:01+00:00,False
29950,9139.3,paid,1,2023-09-14 01:27:57+00:00,False
29952,22976.92,paid,1,2024-07-19 18:12:22+00:00,False
29954,5671.87,paid,1,2024-02-05 06:08:47+00:00,False
29955,1533.06,paid,1,2023-12-22 14:29:53+00:00,False
29956,910.56,paid,1,2023-12-28 01:03:52+00:00,False
29957,30988.52,paid,1,2024-03-24 13:14:25+00:00,False
29959,2567.87,paid,1,2024-02-08 23:32:34+00:00,False
2996,86.46,paid,1,2024-01-11 22:44:39+00:00,False
29960,15442.61,paid,1,2023-11-11 11:20:56+00:00,False
29961,9358.2,paid,1,2024-11-03 22:46:13+00:00,False
29963,24702.37,paid,1,2024-07-15 05:13:20+00:00,False
29965,25151.99,paid,1,2024-09-28 21:26:36+00:00,False
29966,5967.28,paid,1,2024-10-08 02:43:16+00:00,False
29968,5762.62,paid,1,2024-09-05 19:58:09+00:00,False
29969,13189.3,paid,1,2024-04-14 01:51:24+00:00,False
2997,8725.91,paid,1,2024-10-29 06:35:28+00:00,False
29970,30302.99,paid,1,2023-08-23 21:40:49+00:00,False
29971,4323.03,paid,1,2023-09-11 03:25:02+00:00,False
29972,12190.6,paid,1,2024-09-05 09:59:49+00:00,False
29973,22866.99,paid,1,2024-01-19 12:06:39+00:00,False
29974,2521.49,paid,1,2023-10-12 09:55:17+00:00,False
29975,9084.15,paid,1,2024-07-12 21:58:11+00:00,False
29976,4836.2,paid,1,2024-05-20 11:25:10+00:00,False
29977,11271.01,paid,1,2023-08-21 01:09:32+00:00,False
29978,5254.99,paid,1,2024-05-22 22:30:51+00:00,False
29979,36595.95,paid,1,2023-10-05 08:45:02+00:00,False
2998,43342.83,paid,1,2023-12-01 12:59:58+00:00,False
29981,10732.43,paid,1,2024-03-03 16:29:59+00:00,False
29983,5687.74,paid,1,2023-09-14 00:23:45+00:00,False
29984,11915.86,paid,1,2024-08-23 05:27:04+00:00,False
29985,32704.83,paid,1,2023-09-02 08:54:56+00:00,False
29986,20159.98,paid,1,2024-11-29 12:48:53+00:00,False
29988,11235.33,paid,1,2023-12-05 18:22:08+00:00,False
29989,3852.47,paid,1,2024-11-16 14:26:57+00:00,False
2999,15235.14,paid,1,2024-11-09 11:59:46+00:00,False
29990,5343.27,paid,1,2024-05-21 01:28:54+00:00,False
29992,12120.61,paid,1,2024-04-12 10:06:30+00:00,False
29993,35718.04,paid,1,2024-05-21 03:44:53+00:00,False
29995,1549.71,paid,1,2023-08-15 03:51:02+00:00,False
29996,16605.12,paid,1,2023-09-20 06:16:24+00:00,False
29997,2674.66,paid,1,2023-10-03 03:23:49+00:00,False
29998,507.05,paid,1,2024-05-21 22:28:13+00:00,False
29999,4120.19,paid,1,2024-11-16 09:46:20+00:00,False
3,2416.42,paid,1,2024-06-16 10:16:15+00:00,False
30,1235.88,paid,1,2024-10-05 00:16:12+00:00,False
300,16840.08,paid,1,2024-11-22 21:23:44+00:00,False
30000,8928.12,paid,1,2024-05-11 06:30:41+00:00,False
30001,6444.27,paid,1,2024-11-19 12:01:15+00:00,False
30002,15029.22,paid,1,2024-05-21 00:48:19+00:00,False
30003,14482.5,paid,1,2024-01-03 11:32:38+00:00,False
30004,19587.32,paid,1,2024-06-07 10:29:03+00:00,False
30005,16006.0,paid,1,2023-12-12 12:54:07+00:00,False
30006,25073.01,paid,1,2024-07-24 02:16:54+00:00,False
30008,7344.22,paid,1,2024-11-28 21:04:07+00:00,False
30009,10246.48,paid,1,2024-07-29 04:46:59+00:00,False
3001,19778.32,paid,1,2024-09-15 01:40:11+00:00,False
30010,32711.91,paid,1,2024-09-16 01:20:12+00:00,False
30011,20462.93,paid,1,2024-08-02 15:40:06+00:00,False
30014,28603.5,paid,1,2024-03-27 00:02:04+00:00,False
30015,14988.43,paid,1,2024-04-14 22:59:34+00:00,False
30016,9149.8,paid,1,2024-06-10 01:05:39+00:00,False
30017,4617.13,paid,1,2024-10-25 00:42:43+00:00,False
30018,31653.04,paid,1,2023-08-24 02:43:52+00:00,False
3002,30501.45,paid,1,2024-05-31 10:37:06+00:00,False
30020,15519.43,paid,1,2024-01-07 12:38:35+00:00,False
30021,15012.39,paid,1,2024-11-27 21:03:19+00:00,False
30022,16403.07,paid,1,2024-03-24 19:54:31+00:00,False
30023,154.93,paid,1,2024-07-26 14:27:21+00:00,False
30024,11039.45,paid,1,2024-08-22 07:45:04+00:00,False
30025,32569.85,paid,1,2023-11-14 01:29:47+00:00,False
30026,26394.08,paid,1,2023-08-25 05:17:14+00:00,False
30027,30069.0,paid,1,2024-11-18 02:38:01+00:00,False
30028,11360.31,paid,1,2024-05-14 05:33:57+00:00,False
3003,12423.3,paid,1,2023-10-26 12:55:14+00:00,False
30030,34778.33,paid,1,2024-08-27 16:31:02+00:00,False
30032,13220.25,paid,1,2024-04-05 07:43:02+00:00,False
30033,21234.52,paid,1,2024-06-24 19:02:24+00:00,False
30034,6601.27,paid,1,2024-03-19 11:55:08+00:00,False
30035,7719.33,paid,1,2024-11-04 20:46:19+00:00,False
30036,28220.81,paid,1,2024-09-22 08:28:24+00:00,False
30037,13333.04,paid,1,2023-09-09 03:11:03+00:00,False
30038,20867.12,paid,1,2024-01-17 03:06:25+00:00,False
30039,14623.82,paid,1,2024-06-24 23:41:46+00:00,False
3004,9890.88,paid,1,2023-09-05 17:12:08+00:00,False
30041,4501.88,paid,1,2024-06-13 05:43:21+00:00,False
30042,1656.48,paid,1,2023-08-02 11:31:23+00:00,False
30043,22265.86,paid,1,2024-10-28 22:07:07+00:00,False
30044,57854.73,paid,1,2023-12-31 10:32:33+00:00,False
30045,623.77,paid,1,2024-06-10 08:08:01+00:00,False
30046,12887.11,paid,1,2024-10-27 14:23:43+00:00,False
30047,18286.21,paid,1,2024-08-25 00:09:52+00:00,False
3005,1453.88,paid,1,2024-06-04 16:20:22+00:00,False
30050,17264.83,paid,1,2024-09-22 07:47:17+00:00,False
30051,16961.8,paid,1,2024-08-17 19:40:37+00:00,False
30052,58255.23,paid,1,2023-10-16 19:49:56+00:00,False
30053,17846.76,paid,1,2024-02-24 13:02:31+00:00,False
30054,52705.18,paid,1,2024-03-02 08:54:00+00:00,False
30056,39180.18,paid,1,2024-02-15 19:40:03+00:00,False
30057,12154.97,paid,1,2024-09-06 09:03:29+00:00,False
30058,22410.99,paid,1,2024-08-25 17:37:46+00:00,False
30059,21963.0,paid,1,2024-08-30 07:48:35+00:00,False
3006,19952.99,paid,1,2024-08-10 05:59:07+00:00,False
30061,6075.54,paid,1,2024-04-28 00:43:56+00:00,False
30062,2398.97,paid,1,2023-11-25 03:42:25+00:00,False
30063,14179.18,paid,1,2024-04-15 08:37:43+00:00,False
30064,9439.26,paid,1,2023-08-13 09:57:16+00:00,False
30065,18272.4,paid,1,2024-11-08 12:13:04+00:00,False
30067,10063.41,paid,1,2024-03-25 23:37:19+00:00,False
30068,6756.89,paid,1,2024-11-09 00:22:24+00:00,False
30069,6729.89,paid,1,2024-02-18 05:27:13+00:00,False
3007,2434.1,paid,1,2024-06-12 15:37:23+00:00,False
30070,5449.66,paid,1,2023-08-06 11:11:51+00:00,False
30071,20151.31,paid,1,2023-11-10 19:36:33+00:00,False
30072,19960.43,paid,1,2024-02-25 01:38:26+00:00,False
30073,14683.88,paid,1,2024-03-15 04:34:39+00:00,False
30074,19610.53,paid,1,2024-05-24 06:57:01+00:00,False
30075,2319.49,paid,1,2024-09-15 19:01:16+00:00,False
30077,32989.93,paid,1,2024-11-21 08:51:24+00:00,False
30078,18923.53,paid,1,2024-08-07 15:51:36+00:00,False
30079,27676.64,paid,1,2023-10-30 19:16:51+00:00,False
3008,14797.01,paid,1,2024-08-30 20:55:02+00:00,False
30080,20586.99,paid,1,2023-12-15 02:08:58+00:00,False
30081,1158.59,paid,1,2023-11-19 18:14:32+00:00,False
30082,6621.05,paid,1,2024-06-26 01:44:37+00:00,False
30083,4598.99,paid,1,2024-09-23 09:57:53+00:00,False
30086,19862.74,paid,1,2023-09-15 20:03:44+00:00,False
30087,19832.55,paid,1,2024-08-13 13:13:13+00:00,False
30088,21925.94,paid,1,2024-11-30 12:52:40+00:00,False
30089,812.09,paid,1,2024-01-21 10:47:33+00:00,False
3009,2817.95,paid,1,2024-10-15 00:16:24+00:00,False
30090,9594.01,paid,1,2024-08-28 11:21:01+00:00,False
30091,15105.17,paid,1,2024-06-25 15:57:53+00:00,False
30092,13537.71,paid,1,2023-10-11 21:40:58+00:00,False
30093,15382.76,paid,1,2023-08-13 20:00:29+00:00,False
30094,9112.04,paid,1,2023-12-28 05:09:36+00:00,False
30095,6563.0,paid,1,2024-07-07 10:38:48+00:00,False
30096,18150.97,paid,1,2024-10-05 04:21:20+00:00,False
30098,23902.73,paid,1,2024-10-29 00:58:56+00:00,False
30099,10868.59,paid,1,2023-08-12 21:14:26+00:00,False
301,12123.96,paid,1,2024-10-22 01:41:46+00:00,False
3010,12653.9,paid,1,2024-11-20 13:18:27+00:00,False
30100,12145.76,paid,1,2024-08-29 15:25:25+00:00,False
30102,26785.79,paid,1,2023-11-27 19:32:36+00:00,False
30103,12384.1,paid,1,2023-09-08 15:40:41+00:00,False
30104,10672.75,paid,1,2024-10-23 07:08:04+00:00,False
30105,40165.52,paid,1,2024-03-13 05:20:19+00:00,False
30107,5082.62,paid,1,2024-02-04 09:10:10+00:00,False
30108,7058.73,paid,1,2023-12-24 14:09:57+00:00,False
3011,16173.44,paid,1,2024-04-23 21:37:33+00:00,False
30110,4066.55,paid,1,2024-04-28 15:21:29+00:00,False
30111,20103.85,paid,1,2024-10-31 20:33:46+00:00,False
30112,2345.32,paid,1,2023-11-16 07:56:17+00:00,False
30114,26999.9,paid,1,2024-07-05 14:01:27+00:00,False
30115,5435.64,paid,1,2024-08-22 08:10:37+00:00,False
30116,373.52,paid,1,2024-05-06 09:06:11+00:00,False
30117,37430.31,paid,1,2024-11-19 03:09:04+00:00,False
30118,5801.36,paid,1,2024-05-25 09:14:14+00:00,False
30119,6913.14,paid,1,2023-08-08 15:57:09+00:00,False
3012,9037.09,paid,1,2024-04-04 17:08:34+00:00,False
30120,17686.53,paid,1,2024-03-13 09:05:42+00:00,False
30122,10762.99,paid,1,2024-04-10 15:36:29+00:00,False
30123,15263.04,paid,1,2024-03-25 08:24:00+00:00,False
30124,11254.24,paid,1,2024-01-28 01:04:17+00:00,False
30125,383.63,paid,1,2024-07-08 14:00:57+00:00,False
30126,31774.64,paid,1,2023-11-02 19:57:58+00:00,False
30128,17226.79,paid,1,2024-08-21 13:04:42+00:00,False
30129,1391.98,paid,1,2024-11-11 02:11:34+00:00,False
3013,53000.28,paid,1,2024-05-22 09:56:22+00:00,False
30130,3139.5,paid,1,2023-08-25 14:54:41+00:00,False
30131,13889.2,paid,1,2024-07-13 05:29:56+00:00,False
30132,26689.44,paid,1,2023-10-11 00:20:14+00:00,False
30133,21203.32,paid,1,2024-04-17 22:06:44+00:00,False
30134,6974.63,paid,1,2024-01-08 04:35:03+00:00,False
30135,17237.57,paid,1,2023-09-05 06:04:41+00:00,False
30136,5167.14,paid,1,2023-11-14 02:16:34+00:00,False
30137,11717.99,paid,1,2024-02-29 05:53:07+00:00,False
30138,1959.69,paid,1,2023-09-24 12:40:51+00:00,False
30139,13193.85,paid,1,2024-08-15 19:47:17+00:00,False
3014,23969.39,paid,1,2024-01-31 12:29:36+00:00,False
30140,17982.87,paid,1,2024-11-20 19:39:27+00:00,False
30141,3053.89,paid,1,2024-09-20 06:48:48+00:00,False
30142,7024.3,paid,1,2024-03-10 03:26:57+00:00,False
30143,23446.72,paid,1,2023-12-27 06:14:14+00:00,False
30144,1980.8,paid,1,2024-02-15 20:19:46+00:00,False
30146,16761.78,paid,1,2024-06-29 02:27:00+00:00,False
30148,12316.25,paid,1,2024-06-11 15:04:49+00:00,False
30149,8011.18,paid,1,2024-08-21 06:54:04+00:00,False
3015,40136.33,paid,1,2024-10-27 11:11:21+00:00,False
30151,24485.74,paid,1,2024-02-02 21:58:25+00:00,False
30152,3683.14,paid,1,2023-11-18 10:05:17+00:00,False
30153,27529.66,paid,1,2024-06-01 01:00:14+00:00,False
30154,15385.09,paid,1,2024-01-16 14:02:53+00:00,False
30155,3890.75,paid,1,2024-08-13 17:58:16+00:00,False
30157,27324.95,paid,1,2023-09-13 04:29:41+00:00,False
30158,22540.7,paid,1,2023-08-30 18:32:11+00:00,False
3016,1537.33,paid,1,2024-11-28 03:02:11+00:00,False
30160,1852.46,paid,1,2023-11-26 09:01:16+00:00,False
30161,5764.77,paid,1,2024-07-13 13:07:47+00:00,False
30162,12177.05,paid,1,2024-09-14 03:37:45+00:00,False
30163,19607.31,paid,1,2024-06-02 03:23:43+00:00,False
30164,6621.86,paid,1,2023-09-12 12:26:47+00:00,False
30165,31662.53,paid,1,2024-05-05 08:03:45+00:00,False
30166,18257.51,paid,1,2024-11-07 04:47:24+00:00,False
30167,12170.95,paid,1,2024-06-07 12:50:24+00:00,False
30169,6435.39,paid,1,2024-11-18 19:44:59+00:00,False
3017,12889.74,paid,1,2023-11-05 16:41:00+00:00,False
30170,3770.13,paid,1,2023-12-11 23:13:22+00:00,False
30171,21287.9,paid,1,2024-10-28 07:23:48+00:00,False
30172,35277.04,paid,1,2024-07-17 23:25:02+00:00,False
30173,3890.34,paid,1,2023-08-04 15:05:52+00:00,False
30175,30255.72,paid,1,2024-11-04 10:23:14+00:00,False
30176,36056.43,paid,1,2023-12-22 00:18:17+00:00,False
30177,14774.0,paid,1,2023-09-05 05:27:32+00:00,False
30179,23842.22,paid,1,2024-03-04 11:56:40+00:00,False
3018,5098.25,paid,1,2023-11-05 22:27:46+00:00,False
30180,13238.54,paid,1,2023-09-10 14:53:22+00:00,False
30181,25752.71,paid,1,2024-02-01 05:40:19+00:00,False
30182,8387.58,paid,1,2024-07-10 01:54:33+00:00,False
30184,1953.67,paid,1,2024-06-15 04:13:11+00:00,False
30186,22477.22,paid,1,2023-12-03 14:28:47+00:00,False
30187,443.0,paid,1,2024-06-12 12:11:41+00:00,False
30188,21129.22,paid,1,2024-08-12 05:58:15+00:00,False
30189,3614.36,paid,1,2024-06-26 13:37:43+00:00,False
30190,8716.79,paid,1,2024-01-02 17:28:29+00:00,False
30191,10248.55,paid,1,2024-06-21 19:20:36+00:00,False
30192,43262.67,paid,1,2024-06-06 21:52:01+00:00,False
30195,1978.24,paid,1,2024-02-07 21:56:54+00:00,False
30196,10773.68,paid,1,2024-07-13 06:46:57+00:00,False
30197,4696.52,paid,1,2023-08-13 03:58:33+00:00,False
30198,2679.69,paid,1,2024-01-16 13:43:08+00:00,False
30199,8200.09,paid,1,2024-09-29 14:55:51+00:00,False
302,10055.27,paid,1,2024-08-07 03:15:26+00:00,False
30200,39756.81,paid,1,2023-10-12 20:35:52+00:00,False
30201,17933.08,paid,1,2024-05-15 21:29:21+00:00,False
30202,849.03,paid,1,2023-10-04 17:25:06+00:00,False
30203,15587.9,paid,1,2024-03-11 21:11:48+00:00,False
30204,18532.86,paid,1,2023-11-30 12:37:21+00:00,False
30205,34830.16,paid,1,2024-10-09 16:30:50+00:00,False
30206,17304.95,paid,1,2023-12-08 11:16:56+00:00,False
30207,4274.35,paid,1,2024-09-22 23:44:39+00:00,False
30208,8756.97,paid,1,2024-03-29 05:04:22+00:00,False
30209,893.3,paid,1,2024-01-20 20:37:28+00:00,False
3021,15117.9,paid,1,2024-10-06 18:33:57+00:00,False
30210,45551.88,paid,1,2023-08-14 04:23:24+00:00,False
30211,16701.23,paid,1,2023-09-17 05:21:34+00:00,False
30213,11067.66,paid,1,2024-06-29 16:51:07+00:00,False
30215,22100.22,paid,1,2023-08-04 14:33:38+00:00,False
30216,14047.04,paid,1,2023-11-07 07:59:30+00:00,False
30217,27638.29,paid,1,2024-07-26 17:01:07+00:00,False
30218,17122.87,paid,1,2024-03-22 23:54:56+00:00,False
30219,11734.82,paid,1,2023-08-31 02:39:16+00:00,False
3022,8501.91,paid,1,2024-04-28 00:44:08+00:00,False
30220,14469.06,paid,1,2024-07-21 12:53:15+00:00,False
30222,5519.69,paid,1,2023-10-13 00:20:00+00:00,False
30223,3992.0,paid,1,2024-02-07 17:48:49+00:00,False
30224,25175.24,paid,1,2024-03-09 04:57:52+00:00,False
30225,6219.72,paid,1,2024-09-02 02:50:55+00:00,False
30226,12067.42,paid,1,2024-06-03 12:00:46+00:00,False
30228,41771.78,paid,1,2024-11-30 01:37:44+00:00,False
30229,27984.5,paid,1,2024-05-13 12:42:26+00:00,False
3023,13581.93,paid,1,2024-05-28 09:47:58+00:00,False
30230,12504.97,paid,1,2023-10-18 20:21:35+00:00,False
30231,8519.57,paid,1,2023-11-17 13:02:48+00:00,False
30232,4868.49,paid,1,2024-07-28 22:17:56+00:00,False
30234,3907.56,paid,1,2024-11-05 00:48:51+00:00,False
30235,19581.65,paid,1,2024-05-13 07:21:19+00:00,False
30236,6511.44,paid,1,2023-12-31 14:29:05+00:00,False
30237,3910.34,paid,1,2023-10-19 11:16:41+00:00,False
30239,10894.44,paid,1,2024-07-28 16:34:34+00:00,False
3024,38942.12,paid,1,2024-10-23 20:31:58+00:00,False
30240,3052.22,paid,1,2024-02-12 19:41:17+00:00,False
30242,514.38,paid,1,2023-11-11 10:20:18+00:00,False
30244,5256.31,paid,1,2023-10-13 04:38:32+00:00,False
30245,7589.64,paid,1,2024-01-06 00:43:57+00:00,False
30246,9254.41,paid,1,2023-12-15 04:08:03+00:00,False
30247,8950.44,paid,1,2024-05-12 00:09:43+00:00,False
30249,12424.71,paid,1,2024-07-26 10:46:45+00:00,False
3025,43885.73,paid,1,2024-06-29 10:24:52+00:00,False
30250,49675.6,paid,1,2024-08-25 18:59:09+00:00,False
30251,4896.95,paid,1,2024-09-15 14:27:34+00:00,False
30252,5432.8,paid,1,2024-04-08 15:53:02+00:00,False
30253,13431.83,paid,1,2023-10-17 03:36:21+00:00,False
30255,21974.41,paid,1,2023-08-19 10:38:06+00:00,False
30256,8360.15,paid,1,2024-05-12 08:09:50+00:00,False
30257,19322.0,paid,1,2024-05-10 12:38:20+00:00,False
30259,27886.39,paid,1,2024-10-23 00:03:34+00:00,False
3026,6909.38,paid,1,2024-02-02 17:30:39+00:00,False
30260,22588.5,paid,1,2024-08-01 06:56:49+00:00,False
30261,2102.63,paid,1,2023-09-05 05:47:29+00:00,False
30262,21092.73,paid,1,2024-01-05 23:23:29+00:00,False
30263,1084.61,paid,1,2023-11-25 11:01:49+00:00,False
30264,19073.82,paid,1,2024-01-11 14:29:13+00:00,False
30265,16728.76,paid,1,2023-12-09 12:28:37+00:00,False
30266,42713.78,paid,1,2024-09-08 09:48:47+00:00,False
30267,20666.98,paid,1,2024-03-09 21:08:01+00:00,False
30268,2926.04,paid,1,2024-03-26 08:11:43+00:00,False
30269,18553.44,paid,1,2023-10-11 13:24:30+00:00,False
30270,7109.15,paid,1,2023-10-19 19:04:39+00:00,False
30272,4290.45,paid,1,2024-08-31 03:09:04+00:00,False
30273,16975.99,paid,1,2024-11-27 01:24:26+00:00,False
30274,2016.88,paid,1,2024-05-15 19:51:42+00:00,False
30275,13942.68,paid,1,2024-04-23 04:29:20+00:00,False
30276,38227.32,paid,1,2024-04-11 13:46:06+00:00,False
30277,23204.65,paid,1,2023-12-16 11:29:26+00:00,False
30278,6753.92,paid,1,2024-06-14 13:54:56+00:00,False
30279,34424.19,paid,1,2024-03-13 10:00:02+00:00,False
3028,14907.47,paid,1,2023-12-21 16:06:36+00:00,False
30280,9842.0,paid,1,2023-12-14 20:13:56+00:00,False
30281,14917.44,paid,1,2023-12-18 23:39:41+00:00,False
30282,37654.7,paid,1,2023-09-03 21:45:48+00:00,False
30283,19929.14,paid,1,2023-09-17 23:06:26+00:00,False
30284,14288.03,paid,1,2023-09-04 02:11:17+00:00,False
30285,18450.52,paid,1,2024-07-14 12:31:01+00:00,False
30286,15509.46,paid,1,2023-09-09 21:21:28+00:00,False
30287,13268.63,paid,1,2023-11-28 05:23:45+00:00,False
30288,29193.13,paid,1,2024-06-07 02:13:47+00:00,False
3029,8610.47,paid,1,2024-11-04 17:26:03+00:00,False
30291,32213.15,paid,1,2024-01-04 05:12:46+00:00,False
30292,5027.34,paid,1,2023-10-01 16:46:26+00:00,False
30293,13946.72,paid,1,2023-10-09 15:32:08+00:00,False
30294,3046.99,paid,1,2024-01-06 18:30:58+00:00,False
30295,11019.42,paid,1,2024-10-20 08:40:52+00:00,False
30296,20034.6,paid,1,2024-11-17 14:35:33+00:00,False
30297,20851.73,paid,1,2023-09-07 04:57:50+00:00,False
30298,12455.84,paid,1,2024-02-19 16:14:20+00:00,False
30299,5554.26,paid,1,2024-05-11 21:44:03+00:00,False
3030,86.78,paid,1,2024-10-26 07:27:46+00:00,False
30300,12619.85,paid,1,2023-09-01 00:14:38+00:00,False
30301,7758.51,paid,1,2023-10-17 06:39:58+00:00,False
30302,58621.4,paid,1,2024-01-23 09:04:46+00:00,False
30303,28836.71,paid,1,2024-06-10 14:11:09+00:00,False
30304,43092.39,paid,1,2024-03-27 05:32:31+00:00,False
30305,5739.07,paid,1,2024-02-05 01:34:53+00:00,False
30306,4286.92,paid,1,2023-11-29 10:51:41+00:00,False
30307,3428.21,paid,1,2024-02-13 19:48:04+00:00,False
30308,34160.24,paid,1,2023-08-30 14:06:20+00:00,False
30309,38987.35,paid,1,2024-02-29 19:31:42+00:00,False
30310,10236.19,paid,1,2024-08-06 08:26:52+00:00,False
