order_id,gmv_gross,gmv_net,items_count,has_valid_items
24278,39771.12,36190.74,5,True
24279,29638.51,28105.129999999997,4,True
2428,1812.1599999999999,1627.1399999999999,2,True
24280,12256.74,10664.84,3,True
24281,10731.9,9502.89,4,True
24282,28897.11,26927.76,4,True
24283,11755.17,11275.25,4,True
24284,22798.0,22677.38,1,True
24285,20200.3,18479.89,3,True
24286,10380.0,9661.46,1,True
24287,4643.4,3999.7999999999997,1,True
24288,13837.86,12079.400000000001,3,True
24289,5343.57,5124.139999999999,2,True
2429,28001.210000000003,26097.010000000002,5,True
24290,10217.9,9466.930000000002,2,True
24291,3974.5999999999995,3529.0099999999993,1,True
24292,23422.81,21542.25,3,True
24293,30080.71,27882.23,5,True
24294,42519.07000000001,39433.350000000006,5,True
24295,474.69,446.53,1,True
24296,20638.79,19477.38,2,True
24297,11757.24,10590.57,2,True
24298,49405.15,48013.85,4,True
24299,28500.83,26487.750000000004,2,True
243,19572.19,17506.92,2,True
2430,25744.71,22570.239999999998,3,True
24300,23983.15,21381.73,3,True
24301,2958.13,2720.62,2,True
24302,7898.76,7474.679999999999,3,True
24303,11076.800000000001,9999.85,1,True
24304,26862.21,25561.22,5,True
24305,11692.5,10517.489999999998,3,True
24306,5986.719999999999,5264.679999999999,2,True
24307,16998.43,15451.82,2,True
24308,23438.510000000002,21331.88,3,True
24309,9977.880000000001,9768.640000000001,1,True
2431,9064.34,7597.349999999999,4,True
24310,10936.44,10363.91,4,True
24311,6974.549999999999,6480.16,3,True
24312,20373.83,19451.61,2,True
24313,11280.81,10333.32,2,True
24314,5603.639999999999,5296.009999999999,1,True
24315,3129.63,2667.29,1,True
24316,33555.94,31115.96,2,True
24317,11638.380000000001,10895.69,2,True
24318,696.78,661.25,2,True
24319,28441.02,26859.03,4,True
2432,11600.58,10508.300000000001,3,True
24320,13658.81,13040.89,2,True
24321,26930.22,25006.320000000003,4,True
24322,4295.099999999999,3934.3399999999992,1,True
24323,24951.34,23870.91,3,True
24324,23273.2,22094.54,4,True
24325,10755.36,9956.83,2,True
24326,40492.729999999996,37925.64,5,True
24327,33393.18,30303.920000000002,2,True
24328,27650.96,23933.2,3,True
24329,7400.179999999999,6544.41,2,True
2433,38790.31,35662.22,3,True
24330,7395.36,6437.08,1,True
24331,37841.19,36236.44,3,True
24332,17504.26,15947.419999999998,5,True
24333,5027.2,4705.099999999999,3,True
24334,27766.96,24842.57,2,True
24335,35361.22,31246.840000000004,4,True
24336,20844.61,19808.08,2,True
24337,12665.11,11692.96,4,True
24338,9611.130000000001,8885.6,4,True
24339,48412.549999999996,42135.369999999995,4,True
2434,27219.960000000003,24896.77,3,True
24340,21244.39,18485.66,3,True
24341,3836.5800000000004,3512.75,2,True
24342,11754.23,11639.38,1,True
24343,23856.13,22689.99,4,True
24344,6951.490000000001,6247.43,3,True
24345,20973.7,20119.14,4,True
24346,10411.43,9133.23,2,True
24347,13803.2,12473.230000000001,1,True
24348,25568.0,23265.2,5,True
24349,14028.779999999999,12055.919999999998,2,True
2435,26796.35,23796.659999999996,2,True
24350,29336.57,18567.25,5,True
24351,15309.060000000001,14490.930000000002,1,True
24352,20252.399999999998,18842.28,1,True
24353,13795.46,12028.71,3,True
24354,11730.999999999998,10343.869999999999,2,True
24355,25503.6,24582.64,4,True
24356,21512.7,18944.61,2,True
24357,7886.860000000001,6830.910000000001,2,True
24358,11900.140000000001,11324.27,1,True
24359,17558.84,15765.51,3,True
2436,9996.12,9308.550000000001,2,True
24360,22446.260000000002,21229.36,4,True
24361,17146.96,16124.82,4,True
24362,7425.9400000000005,7036.37,3,True
24363,15169.56,13865.74,5,True
24364,6628.7300000000005,5965.860000000001,1,True
24365,1590.08,1509.32,1,True
24366,36862.84,33458.21,4,True
24367,547.52,513.87,1,True
24368,8521.42,8310.369999999999,2,True
24369,11951.22,11383.539999999999,2,True
2437,408.76,378.78999999999996,1,True
24370,13460.619999999999,12353.470000000001,2,True
24371,10705.26,9937.810000000001,2,True
24372,4751.4,4298.3,2,True
24373,32488.39,32443.63,2,True
24374,6333.84,3973.06,1,True
24375,1179.6399999999999,1166.2599999999998,1,True
24376,11907.81,11099.029999999999,3,True
24377,19181.649999999998,17350.8,3,True
24378,16935.94,16585.98,2,True
24379,16771.24,15757.779999999999,3,True
2438,17764.82,17152.96,2,True
24380,14880.0,13290.609999999999,2,True
24381,11232.130000000001,9723.039999999999,3,True
24382,12230.73,10691.11,1,True
24383,3104.2,2872.6899999999996,2,True
24384,3641.29,2421.88,3,True
24385,38856.4,35674.81,4,True
24386,1217.1,1088.58,1,True
24387,32817.75,30552.28,3,True
24388,4415.18,3956.08,2,True
24389,6206.06,5366.55,1,True
2439,19230.760000000002,18186.550000000003,2,True
24390,2018.25,1773.18,1,True
24391,23708.78,22415.84,3,True
24392,8856.84,8509.11,1,True
24393,49696.04,47269.45,5,True
24394,2378.8999999999996,2153.5699999999997,1,True
24395,4975.24,4784.89,2,True
24396,23375.53,20796.340000000004,3,True
24397,30112.72,27216.8,3,True
24398,27622.54,26441.39,2,True
24399,11080.02,10466.619999999999,3,True
244,6989.0,6563.52,2,True
2440,19456.63,19088.09,3,True
24400,17547.410000000003,16636.28,2,True
24401,12202.199999999999,11194.07,1,True
24402,7488.790000000001,7234.8,5,True
24403,13493.91,12360.939999999999,4,True
24404,18511.12,16608.2,3,True
24405,13985.470000000001,13334.91,4,True
24406,27416.42,25591.229999999996,2,True
24407,19560.450000000004,17489.910000000003,2,True
24408,41148.07,38248.42,5,True
24409,28382.23,25186.22,3,True
2441,3596.6400000000003,3235.66,2,True
24410,1458.6000000000001,1295.39,1,True
24411,24153.19,21819.93,2,True
24412,5243.01,4541.9400000000005,2,True
24413,6273.240000000001,6048.47,2,True
24414,7979.400000000001,7841.93,1,True
24415,30791.23,29805.54,6,True
24416,15101.95,13237.77,3,True
24417,31599.170000000002,29897.27,3,True
24418,27559.53,25090.31,4,True
24419,1531.28,1136.6,2,True
2442,6595.75,6425.05,1,True
24420,2875.86,2685.05,1,True
24421,23595.66,22580.72,4,True
24422,12381.349999999999,10816.07,4,True
24423,23157.32,20456.48,2,True
24424,14989.480000000001,13816.720000000001,3,True
24425,32465.86,29187.149999999998,4,True
24426,5785.33,5749.5,2,True
24427,3056.75,2701.5600000000004,2,True
24428,6178.8,5861.32,1,True
24429,16984.25,16312.510000000002,3,True
2443,15287.23,14541.189999999999,3,True
24430,25677.050000000003,23382.86,3,True
24431,16298.8,15730.28,2,True
24432,13298.04,11665.93,2,True
24433,23965.68,21868.05,2,True
24434,10062.61,9045.27,2,True
24435,18901.329999999998,17914.739999999998,4,True
24436,8422.18,7539.25,1,True
24437,11297.8,10908.01,2,True
24438,11232.310000000001,10417.740000000002,2,True
24439,13832.21,12397.46,2,True
2444,10938.82,10133.720000000001,4,True
24440,34867.759999999995,33784.74,5,True
24441,14912.869999999999,14701.8,2,True
24442,17577.489999999998,15482.769999999999,3,True
24443,21854.870000000003,20954.0,4,True
24444,16852.440000000002,15761.760000000002,1,True
24445,14273.36,11590.66,3,True
24446,43731.46,38938.759999999995,4,True
24447,49083.09,45608.6,5,True
24448,8581.14,7575.110000000001,3,True
24449,28582.479999999996,26926.129999999997,4,True
2445,14219.94,13861.89,2,True
24450,31907.6,29457.53,3,True
24451,37304.26,34836.11,4,True
24452,32229.16,29652.72,4,True
24453,10065.5,9202.57,1,True
24454,18075.75,11682.23,2,True
24455,4738.51,4500.62,3,True
24456,5347.200000000001,4594.160000000001,1,True
24457,10507.05,9488.42,3,True
24458,6514.219999999999,6308.48,3,True
24459,21994.52,21317.21,2,True
2446,62558.26,58057.03,5,True
24460,35191.950000000004,32499.84,3,True
24461,9423.8,8555.39,2,True
24462,18992.9,16749.54,2,True
24463,19896.77,17951.670000000002,4,True
24464,13671.33,12258.78,4,True
24465,16955.25,15443.73,2,True
24466,11541.26,10907.57,2,True
24467,29531.42,28059.03,6,True
24468,7711.799999999999,7112.929999999999,1,True
24469,19509.16,18269.84,1,True
2447,25675.409999999996,24851.309999999998,2,True
24470,21609.389999999996,19941.99,3,True
24471,1893.96,1820.96,2,True
24472,20692.920000000002,19493.370000000003,2,True
24473,577.47,570.51,1,True
24474,17498.98,17063.79,3,True
24475,16630.08,15687.100000000002,1,True
24476,12593.549999999997,7669.419999999998,3,True
24477,10717.55,9442.7,2,True
24478,14499.37,12814.76,2,True
24479,18305.96,16467.920000000002,3,True
2448,2355.22,2224.1899999999996,1,True
24480,55948.670000000006,50891.73,5,True
24481,28165.64,26470.16,3,True
24482,14757.64,7316.379999999999,2,True
24483,25001.019999999997,24151.929999999997,4,True
24484,3100.61,2771.79,1,True
24485,4097.42,3696.7299999999996,2,True
24486,14517.609999999999,14169.02,2,True
24487,21269.550000000003,20582.04,3,True
24488,32347.989999999998,28681.550000000003,3,True
24489,26192.08,23911.200000000004,5,True
2449,31421.930000000004,30066.190000000002,3,True
24490,18736.95,17205.46,4,True
24491,29188.27,27457.870000000003,4,True
24492,18321.340000000004,18050.560000000005,2,True
24493,4262.9,4052.57,3,True
24494,18742.7,16003.86,1,True
24495,25733.2,24631.260000000002,4,True
24496,19165.93,17983.61,2,True
24497,14165.529999999999,13651.84,4,True
24498,16240.9,14562.09,2,True
24499,21467.23,20257.260000000002,2,True
245,13226.460000000001,11480.92,3,True
2450,4901.52,4325.110000000001,1,True
24500,9838.289999999999,8611.81,2,True
24501,21407.85,19560.75,2,True
24502,27203.65,25054.53,3,True
24503,8519.699999999999,7791.569999999999,1,True
24504,20843.5,18369.08,2,True
24505,21940.309999999998,20772.61,3,True
24506,32035.39,28118.32,2,True
24507,16664.71,16068.619999999999,2,True
24508,25825.530000000002,22665.690000000002,4,True
24509,14883.9,13261.64,6,True
2451,10281.0,9071.48,1,True
24510,25653.23,22836.769999999997,5,True
24511,27135.97,24701.210000000003,4,True
24512,18053.28,17432.05,4,True
24513,408.08,376.28,1,True
24514,15252.56,14556.310000000001,3,True
24515,21315.309999999998,20287.02,4,True
24516,12588.85,11851.15,3,True
24517,21342.71,20061.63,2,True
24518,23554.54,23149.980000000003,3,True
24519,21725.71,19562.550000000003,3,True
2452,5056.709999999999,4946.129999999999,2,True
24520,16375.74,15406.48,2,True
24521,9033.16,8459.16,4,True
24522,918.01,813.25,2,True
24523,38898.3,38226.66,3,True
24524,14530.44,13341.17,3,True
24525,6729.290000000001,5827.110000000001,4,True
24526,10332.76,9960.75,3,True
24527,8548.21,7781.42,3,True
24528,17142.0,15630.79,1,True
24529,23279.33,22550.899999999998,3,True
2453,10502.32,9085.039999999999,1,True
24530,39494.2,36569.14,3,True
24531,704.9,620.38,1,True
24532,35059.78,34125.02,5,True
24533,38585.5,36251.32,5,True
24534,9437.57,8948.43,2,True
24535,20965.719999999998,20473.589999999997,2,True
24536,33302.07,31328.85,6,True
24537,11860.44,10379.16,3,True
24538,9940.59,9757.82,2,True
24539,11662.94,11282.69,2,True
2454,11668.789999999999,10724.849999999999,3,True
24540,22954.78,20936.670000000002,5,True
24541,13742.82,13007.810000000001,2,True
24542,1977.15,1790.0600000000002,1,True
24543,28575.18,26401.84,6,True
24544,18059.13,15995.150000000001,2,True
24545,16425.97,15510.900000000001,2,True
24546,9908.97,9236.59,2,True
24547,8695.78,7870.720000000001,2,True
24548,6989.400000000001,6219.580000000001,1,True
24549,6821.589999999999,6239.92,3,True
2455,16745.0,14785.06,1,True
24550,16903.42,15946.519999999999,3,True
24551,19152.65,17637.31,3,True
24552,10140.39,9225.5,1,True
24553,24390.89,23630.36,3,True
24554,4059.07,3734.74,3,True
24555,27106.35,24256.6,3,True
24556,1507.0,1282.96,1,True
24557,15299.96,14392.919999999998,3,True
24558,1596.79,1431.1799999999998,2,True
24559,32911.86,30160.28,4,True
2456,22731.91,20977.86,2,True
24560,12834.59,11706.230000000001,4,True
24561,12638.77,11114.48,2,True
24562,6412.57,5699.55,2,True
24563,1107.51,948.29,1,True
24564,36521.32,33510.34,4,True
24565,26159.74,24131.910000000003,3,True
24566,12988.12,11832.680000000002,3,True
24567,27293.37,25339.410000000003,3,True
24568,10211.820000000002,9691.54,2,True
24569,285.29,249.69000000000003,1,True
2457,20049.44,16292.73,6,True
24570,7021.78,6547.33,3,True
24571,20832.82,20587.780000000002,2,True
24572,11576.62,10077.51,2,True
24573,22998.61,22670.409999999996,2,True
24574,27180.95,25505.42,3,True
24575,13658.720000000001,13473.09,3,True
24576,7453.650000000001,6857.910000000001,1,True
24577,27021.92,24904.71,2,True
24578,20336.069999999996,19820.62,4,True
24579,12291.849999999999,11263.91,2,True
2458,19987.04,18704.04,4,True
24580,4296.66,3867.42,1,True
24581,39541.4,36731.229999999996,5,True
24582,10865.4,10511.05,3,True
24583,25075.48,17065.99,5,True
24584,37397.69,34780.520000000004,5,True
24585,44343.03,41877.93,6,True
24586,10052.51,9880.810000000001,3,True
24587,1848.5,1793.22,1,True
24588,15367.100000000002,13475.530000000002,2,True
24589,22559.78,20690.73,3,True
2459,890.96,759.0500000000001,1,True
24590,25137.4,23836.010000000002,3,True
24591,15238.619999999999,14319.829999999998,2,True
24592,10640.699999999999,10469.41,2,True
24593,14939.96,14154.78,4,True
24594,18139.0,16779.91,1,True
24595,27686.519999999997,25349.29,3,True
24596,8212.14,7668.5599999999995,2,True
24597,26115.940000000002,23401.79,2,True
24598,5383.85,4732.6900000000005,1,True
24599,30354.02,28713.39,6,True
246,13284.55,12020.71,4,True
2460,9843.9,8626.92,1,True
24600,7656.8,6968.0,1,True
24601,919.76,888.7,1,True
24602,2561.08,2285.87,2,True
24603,8370.1,7860.0,4,True
24604,7364.92,6595.26,2,True
24605,5084.42,4630.4800000000005,2,True
24606,6435.52,5483.06,1,True
24607,310.88,293.76,1,True
24608,16078.77,14888.95,3,True
24609,4284.4800000000005,4142.9800000000005,1,True
2461,2071.95,1978.8999999999999,1,True
24610,3025.17,2871.6,2,True
24611,2071.42,2026.2999999999997,2,True
24612,14147.46,13674.419999999998,3,True
24613,9299.25,9084.08,3,True
24614,60189.520000000004,55142.49,5,True
24615,5642.5599999999995,5219.77,2,True
24616,32583.28,29710.54,6,True
24617,10557.0,10500.81,1,True
24618,48542.34,44829.17,5,True
24619,346.84,346.60999999999996,1,True
2462,3107.35,2790.3599999999997,3,True
24620,27381.83,25271.02,4,True
24621,10015.25,9160.309999999998,2,True
24622,22357.350000000002,20618.36,3,True
24623,11729.76,11184.36,1,True
24624,1791.5700000000002,1707.2700000000002,1,True
24625,7114.849999999999,6490.539999999999,3,True
24626,9877.400000000001,9365.460000000003,2,True
24627,19316.7,17310.89,2,True
24628,6452.81,6344.39,2,True
24629,114.02,111.97999999999999,1,True
2463,21752.72,19331.33,1,True
24630,8310.2,7855.419999999999,2,True
24631,6293.1,5838.26,2,True
24632,7596.8,7354.77,1,True
24633,4105.66,3717.8199999999997,2,True
24634,6828.95,6420.08,3,True
24635,8730.18,7998.28,4,True
24636,13161.44,11730.55,2,True
24637,37903.65,34249.82,3,True
24638,7679.4,7024.24,3,True
24639,32317.3,29701.67,2,True
2464,9759.75,9372.2,1,True
24640,37265.58,32683.32,4,True
24641,55696.42,52656.240000000005,4,True
24642,2820.5,2604.72,2,True
24643,17535.33,16478.190000000002,3,True
24644,30489.61,28142.08,3,True
24645,24729.48,23069.77,3,True
24646,18295.17,15971.33,2,True
24647,40982.420000000006,38185.64,4,True
24648,32543.120000000003,31102.14,6,True
24649,19443.449999999997,18457.589999999997,2,True
2465,14137.52,13058.16,2,True
24650,35958.3,34324.53,4,True
24651,32839.11,31104.54,3,True
24652,10026.16,9311.23,1,True
24653,9638.08,9418.56,1,True
24654,8903.8,7819.0,4,True
24655,21739.38,19457.75,1,True
24656,12347.3,11703.72,1,True
24657,26277.42,23223.04,2,True
24658,4408.32,3955.97,1,True
24659,31878.620000000003,29045.31,4,True
2466,3936.8,3819.27,1,True
24660,2202.75,1902.6100000000001,1,True
24661,18388.559999999998,17090.62,3,True
24662,4438.7,4427.46,1,True
24663,37403.29,34030.84,3,True
24664,13882.5,12626.720000000001,2,True
24665,21493.350000000002,19653.22,4,True
24666,6323.200000000001,6231.080000000001,1,True
24667,16363.880000000001,14725.240000000002,3,True
24668,1916.2399999999998,1730.08,2,True
24669,12335.79,11589.74,2,True
2467,37846.08,36268.869999999995,3,True
24670,7733.42,7253.77,3,True
24671,25596.11,24004.71,2,True
24672,40435.11,38452.259999999995,4,True
24673,16938.09,16445.23,1,True
24674,27309.04,25401.44,4,True
24675,29631.260000000002,27686.72,3,True
24676,26776.03,25094.31,4,True
24677,19319.379999999997,18054.32,4,True
24678,14629.34,14504.990000000002,2,True
24679,18448.82,17431.620000000003,5,True
2468,7120.29,6482.58,3,True
24680,3058.88,2733.07,1,True
24681,21316.82,19802.84,4,True
24682,1320.0,1167.17,1,True
24683,359.12,337.31,1,True
24684,6451.09,6187.46,2,True
24685,10504.78,9579.35,3,True
24686,2280.34,2005.88,2,True
24687,2583.2400000000002,2373.5400000000004,1,True
24688,31489.16,28336.15,4,True
24689,159.98,138.98999999999998,1,True
2469,19135.86,16509.519999999997,2,True
24690,9465.42,8355.02,3,True
24691,18775.870000000003,17460.18,5,True
24692,22564.54,21675.199999999997,4,True
24693,18432.22,16610.8,3,True
24694,928.08,909.75,1,True
24695,31405.230000000003,31104.960000000003,3,True
24696,41044.99,37244.56,4,True
24697,29347.379999999997,26322.18,3,True
24698,19237.02,17454.120000000003,2,True
24699,13251.47,12443.220000000001,3,True
247,5781.84,5089.59,1,True
2470,16506.74,15613.369999999999,2,True
24700,5873.75,5362.63,1,True
24701,13245.01,12567.800000000001,3,True
24702,18614.59,17388.22,3,True
24703,18627.77,18189.78,3,True
24704,12752.03,11735.6,3,True
24705,21535.1,19455.37,4,True
24706,32441.53,29315.79,3,True
24707,29389.79,18129.989999999998,5,True
24708,1177.2,1147.28,1,True
24709,29645.27,27485.199999999997,3,True
2471,5455.68,5143.56,2,True
24710,495.39,482.05,1,True
24711,33671.85,30344.75,5,True
24712,1301.55,1220.1799999999998,1,True
24713,494.89,432.83,2,True
24714,12117.880000000001,11305.84,2,True
24715,8088.52,7964.51,1,True
24716,23800.26,22191.289999999997,3,True
24717,39033.65,34725.76,4,True
24718,8408.04,7757.51,3,True
24719,10395.28,9942.890000000001,1,True
2472,2629.43,2372.14,3,True
24720,40492.7,37196.55,5,True
24721,32812.94,30539.12,5,True
24722,20553.32,18917.21,4,True
24723,12850.560000000001,11094.73,2,True
24724,28653.739999999998,25518.58,2,True
24725,27161.07,25454.329999999998,5,True
24726,3420.69,2980.58,1,True
24727,14250.31,13424.589999999998,2,True
24728,9460.98,6001.379999999998,2,True
24729,11262.18,10399.380000000001,3,True
2473,10335.85,9845.029999999999,3,True
24730,2408.52,2205.22,2,True
24731,9499.62,8114.360000000001,1,True
24732,23238.97,20483.27,3,True
24733,15919.28,14711.570000000002,2,True
24734,17581.68,16967.06,2,True
24735,13020.11,12063.16,3,True
24736,2757.0699999999997,2461.06,2,True
24737,41128.049999999996,38572.329999999994,5,True
24738,28931.36,27342.77,4,True
24739,17021.199999999997,15286.89,3,True
2474,5621.76,5296.95,1,True
24740,22753.019999999997,21545.58,3,True
24741,33934.46,32020.43,3,True
24742,33866.43,32653.949999999997,3,True
24743,740.64,677.65,1,True
24744,1600.6,1391.55,2,True
24745,18255.16,16613.48,1,True
24746,13447.65,12517.34,1,True
24747,23407.48,21842.559999999998,3,True
24748,3584.3600000000006,3551.1100000000006,1,True
24749,14386.57,13189.89,2,True
2475,3280.9,2954.53,1,True
24750,22184.94,21873.17,1,True
24751,32708.920000000002,29915.64,5,True
24752,22135.45,20398.320000000003,6,True
24753,35424.86,18570.29,3,True
24754,16565.760000000002,14381.170000000002,1,True
24755,13391.060000000001,12427.94,1,True
24756,2052.64,1972.81,2,True
24757,9618.35,9173.35,2,True
24758,3179.6400000000003,2775.34,2,True
24759,4456.25,4241.57,1,True
2476,18604.84,18250.12,3,True
24760,20293.82,17847.05,5,True
24761,27703.559999999998,26205.48,4,True
24762,34889.770000000004,32885.380000000005,2,True
24763,19041.64,17940.079999999998,3,True
24764,16660.93,15286.490000000002,3,True
24765,4824.25,4695.79,1,True
24766,8158.78,7104.44,3,True
24767,18748.44,17482.19,3,True
24768,796.7,733.45,1,True
24769,17188.67,15342.73,3,True
2477,34869.79,32257.63,3,True
24770,45475.57,42339.33,4,True
24771,26926.48,25138.66,4,True
24772,41136.66,38759.89,3,True
24773,30315.0,26692.53,2,True
24774,11959.68,10614.67,3,True
24775,3324.2200000000003,2991.53,2,True
24776,2397.27,2103.74,1,True
24777,8503.17,7992.839999999999,3,True
24778,513.04,512.3299999999999,1,True
24779,15196.800000000001,13621.400000000001,1,True
2478,18948.14,16715.98,6,True
24780,17403.15,15651.59,4,True
24781,26088.370000000003,23800.79,5,True
24782,15420.359999999999,14724.48,3,True
24783,14357.269999999999,12223.399999999998,1,True
24784,3464.6000000000004,3176.3,1,True
24785,28931.870000000003,25160.49,3,True
24786,43941.200000000004,41506.36,5,True
24787,22529.28,21527.08,3,True
24788,5701.49,5271.66,3,True
24789,34892.770000000004,32200.340000000004,6,True
2479,2887.4,2501.53,1,True
24790,10829.380000000001,9775.41,4,True
24791,12965.54,11415.480000000001,2,True
24792,3076.1000000000004,2991.1900000000005,1,True
24793,32395.56,29481.32,5,True
24794,40801.759999999995,37842.17,4,True
24795,12505.67,11456.76,3,True
24796,7299.64,5137.85,3,True
24797,25563.760000000002,24579.96,4,True
24798,12970.509999999998,11445.619999999999,4,True
24799,7262.27,6445.43,2,True
248,10324.67,9905.9,3,True
2480,26990.109999999997,25318.239999999998,3,True
24800,17252.1,14823.57,2,True
24801,11089.2,7183.7,3,True
24802,6896.51,6601.2699999999995,2,True
24803,10662.460000000001,9324.650000000001,1,True
24804,9802.4,8829.03,2,True
24805,21173.38,18956.160000000003,3,True
24806,391.0,355.62,1,True
24807,26741.33,23775.989999999998,4,True
24808,3929.9399999999996,3672.4699999999993,2,True
24809,15555.810000000001,13549.87,1,True
2481,21189.16,20229.39,3,True
24810,27172.010000000002,25775.79,4,True
24811,12778.08,11857.21,1,True
24812,16483.76,14923.0,5,True
24813,36747.509999999995,33042.43,4,True
24814,43239.96,38830.01,6,True
24815,11715.91,10258.560000000001,2,True
24816,563.96,556.83,1,True
24817,4993.1900000000005,4412.71,3,True
24818,34203.72,32243.120000000003,4,True
24819,4768.53,4362.49,2,True
2482,15599.17,13469.36,2,True
24820,23233.66,22180.989999999998,4,True
24821,13782.599999999999,11932.57,2,True
24822,13607.35,12451.25,1,True
24823,24593.82,23311.64,2,True
24824,16745.0,14885.63,3,True
24825,32961.01,29177.340000000004,4,True
24826,3385.7599999999998,3199.0899999999997,2,True
24827,3835.62,3510.6499999999996,2,True
24828,5766.88,5685.42,1,True
24829,26882.88,24145.33,5,True
2483,7849.080000000001,7407.25,2,True
24830,8319.14,7930.099999999999,2,True
24831,12236.880000000001,11337.92,2,True
24832,29904.260000000002,27599.85,4,True
24833,26557.78,24192.53,4,True
24834,21858.98,19182.399999999998,3,True
24835,9737.78,5145.110000000001,1,True
24836,7897.28,7485.48,1,True
24837,13581.16,12100.66,2,True
24838,15500.16,13901.470000000001,2,True
24839,16299.609999999999,10450.689999999999,5,True
2484,890.11,849.32,1,True
24840,19943.61,18900.48,4,True
24841,3787.77,3652.7200000000003,2,True
24842,12775.74,11829.599999999999,3,True
24843,10899.82,10299.849999999999,2,True
24844,13843.839999999998,13127.809999999998,2,True
24845,30702.92,30175.02,3,True
24846,3352.76,3015.9,4,True
24847,8647.3,7882.400000000001,3,True
24848,19052.16,17816.48,1,True
24849,3821.57,3352.65,1,True
2485,21603.12,19108.149999999998,5,True
24850,7452.87,7085.82,2,True
24851,31525.550000000003,29564.670000000002,3,True
24852,39740.07,36339.19,5,True
24853,22130.12,19915.07,3,True
24854,17945.25,16700.760000000002,4,True
24855,755.28,746.3299999999999,1,True
24856,31570.4,27735.949999999997,3,True
24857,14541.179999999998,13673.83,3,True
24858,39919.590000000004,36010.01,3,True
24859,11024.96,9894.529999999999,1,True
2486,4555.17,2777.5600000000004,2,True
24860,18403.07,16987.15,4,True
24861,15143.14,13597.169999999998,3,True
24862,20526.33,19773.260000000002,4,True
24863,19851.72,17632.54,3,True
24864,1575.35,1397.1599999999999,1,True
24865,16738.14,16250.33,3,True
24866,5718.35,5297.13,1,True
24867,40804.14,38043.9,5,True
24868,1846.39,1588.0700000000002,1,True
24869,35202.97,33772.54,5,True
2487,10707.06,9654.21,2,True
24870,34501.58,32911.58,3,True
24871,10299.6,9169.88,3,True
24872,26673.71,24604.66,6,True
24873,38542.43,35571.71,6,True
24874,22900.86,21761.53,3,True
24875,34920.77,32752.239999999998,2,True
24876,19009.16,18598.63,4,True
24877,10924.79,10400.18,2,True
24878,34022.86,31529.75,4,True
24879,13562.45,12634.02,3,True
2488,3919.3500000000004,3623.9800000000005,2,True
24880,22710.870000000003,21000.81,3,True
24881,23636.31,21833.800000000003,4,True
24882,19581.77,17511.309999999998,3,True
24883,12416.63,10103.91,4,True
24884,20446.24,19324.04,2,True
24885,1325.07,1180.8999999999999,1,True
24886,26043.56,23646.27,3,True
24887,19791.989999999998,18476.44,2,True
24888,25767.520000000004,23707.33,3,True
24889,47284.87,42436.270000000004,3,True
2489,30188.31,27053.270000000004,3,True
24890,10862.400000000001,10665.740000000002,1,True
24891,9550.199999999999,9297.019999999999,1,True
24892,9583.73,8811.29,4,True
24893,28112.96,26354.27,3,True
24894,4566.3,4348.43,3,True
24895,33208.14,31605.88,5,True
24896,55210.67999999999,51612.17,6,True
24897,19272.6,18805.359999999997,1,True
24898,15006.11,14623.400000000001,3,True
24899,6783.129999999999,6542.38,2,True
249,45417.29,43865.450000000004,4,True
2490,427.75,383.40999999999997,1,True
24900,25876.86,23506.9,3,True
24901,14275.24,13250.529999999999,4,True
24902,20715.489999999998,18254.21,2,True
24903,3867.1,3308.93,2,True
24904,21099.379999999997,19247.109999999997,3,True
24905,2713.3999999999996,2307.1799999999994,1,True
24906,16775.79,15031.23,5,True
24907,22885.98,22572.34,3,True
24908,16175.460000000001,14156.0,1,True
24909,32213.66,29489.08,4,True
2491,16301.279999999999,15015.74,2,True
24910,29650.409999999996,26555.51,3,True
24911,22939.95,20426.61,6,True
24912,11644.8,10227.460000000001,3,True
24913,13374.119999999999,11901.46,2,True
24914,23020.11,19997.549999999996,2,True
24915,42933.46,41293.65,5,True
24916,16057.78,14567.560000000001,4,True
24917,4094.79,3749.6099999999997,3,True
24918,30912.4,29098.59,2,True
24919,13687.56,12889.12,4,True
2492,7344.36,4599.129999999999,1,True
24920,40273.76,36187.43,5,True
24921,11547.599999999999,10543.029999999999,1,True
24922,6846.089999999999,6227.99,2,True
24923,26518.29,14204.95,4,True
24924,4908.18,4574.22,2,True
24925,21801.559999999998,20108.75,2,True
24926,33494.72,30464.129999999997,5,True
24927,41054.03,36555.659999999996,4,True
24928,370.32,352.78999999999996,1,True
24929,24992.63,24513.739999999998,3,True
2493,40420.91,38968.39000000001,4,True
24930,27807.13,26499.31,3,True
24931,5953.94,5351.199999999999,2,True
24932,7869.9,7359.629999999999,1,True
24933,8986.949999999999,7949.399999999999,1,True
24934,19651.4,18260.460000000003,2,True
24935,23595.629999999997,22239.23,4,True
24936,18027.75,15824.39,3,True
24937,34524.77,32864.61,4,True
24938,1450.6799999999998,1387.7399999999998,1,True
24939,13749.48,11772.689999999999,1,True
2494,24533.04,22376.21,2,True
24940,27335.940000000002,26285.73,5,True
24941,12650.08,11557.73,3,True
24942,7966.530000000001,7761.9400000000005,2,True
24943,35079.92,33756.31,3,True
24944,19188.5,16586.18,2,True
24945,21066.83,19953.18,3,True
24946,7296.45,6729.66,1,True
